time,pitch_1 (°),roll_1 (°),range_1 (mm),pitch_2 (°),roll_2 (°),range_2 (mm)
2025/4/14 16:45:35,27.43,-2.41,22,164.49,-147.51,5
2025/4/14 16:45:38,27.43,-2.47,22,164.46,-147.43,6
2025/4/14 16:45:41,27.4,-2.31,22,164.54,-147.43,5
2025/4/14 16:45:44,27.38,-2.25,20,164.01,-146.94,5
2025/4/14 16:45:47,27.63,-2.62,20,164.14,-147.49,3
2025/4/14 16:45:50,27.42,-2.29,21,164.57,-147.41,5
2025/4/14 16:45:53,27.43,-2.53,23,164.78,-147.45,8
2025/4/14 16:45:56,27.44,-2.4,22,164.53,-147.42,4
2025/4/14 16:45:59,27.41,-2.35,24,164.48,-147.41,5
2025/4/14 16:46:02,27.41,-2.42,21,164.14,-147.44,5
2025/4/14 16:46:05,27.34,-2.43,21,164.6,-147.53,5
2025/4/14 16:46:08,27.34,-2.38,23,164.51,-147.42,6
2025/4/14 16:46:11,27.57,-2.41,22,164.59,-147.41,3
2025/4/14 16:46:14,27.34,-2.43,22,164.64,-147.44,5
2025/4/14 16:46:17,27.39,-2.3,22,164.59,-147.45,8
2025/4/14 16:46:20,27.46,-2.46,21,164.55,-147.36,5
2025/4/14 16:46:23,27.35,-2.41,21,164.58,-147.34,5
2025/4/14 16:46:26,27.45,-2.39,21,164.43,-147.45,6
2025/4/14 16:46:29,27.55,-2.45,23,164.57,-147.37,5
2025/4/14 16:46:32,27.47,-2.41,23,164.15,-147.44,3
2025/4/14 16:46:35,27.43,-2.44,20,164.55,-147.48,4
2025/4/14 16:46:38,27.41,-2.37,21,164.5,-147.29,5
2025/4/14 16:46:41,27.47,-2.51,21,164.54,-147.36,4
2025/4/14 16:46:44,27.3,-2.35,21,164.47,-147.31,5
2025/4/14 16:46:47,27.43,-2.38,21,164.44,-147.35,4
2025/4/14 16:46:50,27.47,-2.18,21,164.58,-147.33,5
2025/4/14 16:46:53,27.43,-2.35,22,164.56,-147.55,4
2025/4/14 16:46:56,27.44,-2.47,19,164.27,-147.49,3
2025/4/14 16:46:59,27.41,-2.45,21,164.51,-147.51,4
2025/4/14 16:47:02,27.41,-2.39,22,164.48,-147.32,6
2025/4/14 16:47:05,27.37,-2.36,20,164.38,-147.36,6
2025/4/14 16:53:52,27.4,-2.31,22,164.59,-147.5,7
2025/4/14 16:53:55,27.37,-2.49,23,164.69,-147.42,7
2025/4/14 16:53:58,27.37,-2.33,21,164.52,-147.35,5
2025/4/14 16:54:01,27.44,-2.37,23,164.56,-147.45,4
2025/4/14 16:54:04,27.37,-2.45,23,164.54,-147.48,5
2025/4/14 16:54:07,27.33,-2.5,22,164.61,-147.39,5
2025/4/14 16:54:10,27.37,-2.49,23,164.7,-147.48,6
2025/4/14 16:54:13,27.45,-2.36,23,164.58,-147.42,4
2025/4/14 16:54:16,27.36,-2.36,22,164.6,-147.45,4
2025/4/14 16:54:19,27.3,-2.29,23,164.61,-147.46,7
2025/4/14 16:54:22,27.33,-2.23,23,164.72,-147.39,6
2025/4/14 16:54:25,27.36,-2.28,24,164.73,-147.39,6
2025/4/14 16:54:28,27.32,-2.39,23,164.92,-147.3,5
2025/4/14 16:54:31,27.38,-2.39,23,164.62,-147.54,5
2025/4/14 17:00:12,27.36,-2.38,23,164.64,-147.41,5
2025/4/14 17:00:15,27.43,-2.31,22,164.61,-147.45,3
2025/4/14 17:00:18,27.39,-2.36,21,164.5,-147.36,4
2025/4/14 17:00:21,27.45,-2.35,19,164.58,-147.4,7
2025/4/14 17:00:24,27.41,-2.51,23,164.56,-147.13,3
2025/4/14 17:00:27,27.36,-2.5,21,164.65,-147.46,3
2025/4/14 17:00:30,27.33,-2.4,18,164.62,-147.5,3
2025/4/14 17:00:33,27.43,-2.41,20,164.29,-147.47,6
2025/4/14 17:00:36,27.37,-2.55,23,164.68,-147.39,6
2025/4/14 17:00:39,27.34,-2.47,23,164.75,-147.26,6
2025/4/14 17:00:42,27.34,-2.4,22,164.58,-147.43,4
2025/4/14 17:00:45,27.4,-2.4,23,164.5,-147.45,5
2025/4/14 17:00:48,27.41,-2.37,22,164.62,-147.46,4
2025/4/14 17:00:51,27.33,-2.3,22,164.64,-147.5,5
2025/4/14 17:00:54,27.31,-2.45,22,163.84,-147.07,4
2025/4/14 17:00:57,27.42,-2.47,21,164.53,-147.51,4
2025/4/14 17:01:00,27.39,-2.53,20,164.54,-147.39,6
2025/4/14 17:10:26,27.29,-2.35,20,164.64,-147.22,4
2025/4/14 17:10:29,27.44,-2.43,23,164.59,-147.47,6
2025/4/14 17:10:32,27.37,-2.45,24,164.63,-147.52,5
2025/4/14 17:10:35,27.42,-2.3,21,164.69,-147.39,5
2025/4/14 17:10:38,27.45,-2.34,21,164.53,-147.4,5
2025/4/14 17:10:41,27.41,-2.31,24,164.68,-147.49,6
2025/4/14 17:10:44,27.38,-2.38,23,165.36,-147.47,7
2025/4/14 17:10:47,27.42,-2.38,23,164.52,-147.49,6
2025/4/14 17:10:50,27.4,-2.44,23,164.57,-147.46,5
2025/4/14 17:10:53,27.34,-2.48,24,164.62,-147.42,3
2025/4/14 17:10:56,27.54,-2.3,23,164.56,-147.47,5
2025/4/14 17:10:59,27.4,-2.4,23,164.74,-147.34,7
2025/4/14 17:11:02,27.51,-2.36,20,164.79,-147.47,5
2025/4/14 17:11:05,27.45,-2.44,22,164.57,-147.46,6
2025/4/14 17:11:08,27.34,-2.22,21,164.59,-147.45,5
2025/4/14 17:11:11,27.36,-2.42,23,164.64,-147.54,4
2025/4/14 17:11:14,27.38,-2.42,22,164.6,-147.41,4
2025/4/14 17:11:17,27.41,-2.45,22,164.58,-147.34,4
2025/4/14 17:11:20,27.44,-2.39,23,164.67,-147.47,5
2025/4/14 17:11:23,27.32,-2.45,22,164.65,-147.39,4
2025/4/14 17:11:26,27.48,-2.41,24,164.64,-147.55,5
2025/4/14 17:11:29,27.38,-2.4,22,164.71,-147.51,5
2025/4/14 17:11:32,27.49,-2.39,21,164.62,-147.33,3
2025/4/14 17:11:35,27.43,-2.36,23,164.61,-147.34,6
2025/4/14 17:11:38,27.36,-2.44,22,164.49,-147.46,2
2025/4/14 17:11:41,27.35,-2.35,22,164.62,-147.26,5
2025/4/14 17:11:44,27.38,-2.36,23,164.62,-147.41,7
2025/4/14 17:11:47,27.33,-2.46,22,164.53,-147.41,6
2025/4/14 17:11:50,27.41,-2.32,21,164.59,-147.31,6
2025/4/14 17:11:53,27.35,-2.46,23,164.73,-147.48,6
2025/4/14 17:11:56,27.45,-2.47,22,164.62,-147.29,4
2025/4/14 17:11:59,27.41,-2.43,23,164.71,-147.52,5
2025/4/14 17:12:02,27.35,-2.37,24,164.71,-147.51,3
2025/4/14 17:12:05,27.51,-2.29,22,164.5,-147.56,4
2025/4/14 17:12:08,27.43,-2.4,21,164.53,-147.4,6
2025/4/14 17:12:11,27.4,-2.41,21,164.63,-147.34,3
2025/4/14 17:12:14,27.45,-2.35,22,164.62,-147.4,6
2025/4/14 17:12:17,27.3,-2.31,21,164.61,-147.37,6
2025/4/14 17:12:20,27.38,-2.34,22,164.64,-147.44,2
2025/4/14 17:12:23,27.45,-2.33,23,164.49,-147.42,4
2025/4/14 17:12:26,27.46,-2.48,23,164.63,-147.31,5
2025/4/14 17:12:29,27.48,-2.43,22,164.58,-147.47,3
2025/4/14 17:12:32,27.29,-2.35,23,164.63,-147.41,4
2025/4/14 17:12:35,27.4,-2.41,24,164.62,-147.49,8
2025/4/14 17:12:38,27.52,-2.43,24,164.63,-147.45,3
2025/4/14 17:12:41,27.45,-2.36,24,164.7,-147.42,5
2025/4/14 17:12:44,27.41,-2.41,24,164.59,-147.41,5
2025/4/14 17:12:47,27.42,-2.49,24,164.68,-147.39,5
2025/4/14 17:12:50,27.57,-2.51,22,164.64,-147.45,3
2025/4/14 17:12:53,27.44,-2.39,23,164.53,-147.33,4
2025/4/14 17:12:56,27.44,-2.46,21,164.66,-147.43,6
2025/4/14 17:12:59,27.47,-2.51,23,164.72,-147.49,5
2025/4/14 17:13:02,27.39,-2.41,22,164.63,-147.35,5
2025/4/14 17:13:05,27.38,-2.55,25,164.69,-147.44,5
2025/4/14 17:13:08,27.53,-2.54,24,164.68,-147.51,5
2025/4/14 17:13:11,27.51,-2.38,24,164.58,-147.4,3
2025/4/14 17:13:14,27.42,-2.51,22,164.59,-147.42,4
2025/4/14 17:13:17,27.26,-2.23,22,164.6,-147.56,4
2025/4/14 17:13:20,27.36,-2.42,23,164.56,-147.39,7
2025/4/14 17:13:23,27.52,-2.53,23,164.67,-147.48,6
2025/4/14 17:13:26,27.39,-2.55,22,164.64,-147.37,6
2025/4/14 17:13:29,27.46,-2.5,23,164.62,-147.39,2
2025/4/14 17:13:32,27.38,-2.44,24,164.65,-147.46,7
2025/4/14 17:13:35,27.42,-2.49,23,164.59,-147.51,5
2025/4/14 17:13:38,27.35,-2.47,23,164.66,-147.44,3
2025/4/14 17:13:41,27.41,-2.43,23,164.71,-147.39,5
2025/4/14 17:13:44,27.47,-2.54,23,164.47,-147.38,6
2025/4/14 17:13:47,27.47,-2.51,22,164.65,-147.33,2
2025/4/14 17:13:50,27.46,-2.44,22,164.63,-147.47,6
2025/4/14 17:13:53,27.32,-2.54,24,164.62,-147.35,5
2025/4/14 17:13:56,27.31,-2.52,22,164.61,-146.78,6
2025/4/14 17:13:59,27.43,-2.45,23,164.83,-147.4,4
2025/4/14 17:14:02,27.48,-2.52,21,164.49,-147.27,4
2025/4/14 17:14:05,27.37,-2.46,21,164.6,-147.42,5
2025/4/14 17:14:08,27.36,-2.48,23,164.02,-147.54,5
2025/4/14 17:14:11,27.45,-2.37,22,164.67,-147.41,7
2025/4/14 17:14:14,27.46,-2.38,22,164.67,-147.47,7
2025/4/14 17:14:17,27.4,-2.41,22,165.09,-147.49,7
2025/4/14 17:14:20,27.44,-2.55,20,164.46,-147.37,7
2025/4/14 17:14:23,27.44,-2.44,22,164.78,-147.43,5
2025/4/14 17:14:26,27.4,-2.49,22,164.63,-147.49,6
2025/4/14 17:14:29,27.31,-2.49,24,164.61,-147.44,4
2025/4/14 17:19:10,27.38,-2.45,24,164.58,-147.41,3
2025/4/14 17:19:13,27.42,-2.32,22,164.59,-147.4,6
2025/4/14 17:19:16,27.46,-2.37,21,164.77,-147.41,5
2025/4/14 17:19:19,27.43,-2.37,21,164.68,-147.48,5
2025/4/14 17:19:22,27.38,-2.29,21,164.7,-147.32,5
2025/4/14 17:19:25,27.53,-2.54,21,163.85,-146.98,5
2025/4/14 17:19:28,27.42,-2.32,21,164.67,-147.47,6
2025/4/14 17:19:31,27.41,-2.48,20,164.68,-147.37,5
2025/4/14 17:19:34,27.39,-2.45,20,164.56,-147.45,6
2025/4/14 17:19:37,27.27,-2.44,22,164.71,-147.41,4
2025/4/14 17:19:40,27.41,-2.47,23,164.4,-147.38,4
2025/4/14 17:19:43,27.41,-2.43,21,164.94,-147.44,4
2025/4/14 17:19:46,27.48,-2.39,21,164.62,-147.32,5
2025/4/14 17:19:49,27.43,-2.53,21,164.39,-147.36,4
2025/4/14 17:19:52,27.4,-2.35,21,164.58,-147.42,6
2025/4/14 17:19:55,27.34,-2.34,21,164.63,-147.43,4
2025/4/14 17:19:58,27.45,-2.45,21,164.7,-147.47,6
2025/4/14 17:20:01,27.4,-2.36,20,164.66,-147.39,5
2025/4/14 17:20:04,27.4,-2.14,22,164.6,-147.46,3
2025/4/14 17:20:07,27.35,-2.54,24,164.58,-147.47,4
2025/4/14 17:20:10,27.37,-2.42,23,164.57,-147.4,6
2025/4/14 17:20:13,27.42,-2.39,21,164.76,-147.46,6
2025/4/14 17:20:16,27.41,-2.38,22,164.67,-147.48,7
2025/4/14 17:20:19,27.46,-2.51,23,164.59,-147.42,4
2025/4/14 17:20:22,27.36,-2.49,22,164.66,-147.59,5
2025/4/14 17:20:25,27.3,-2.49,19,164.46,-147.42,4
2025/4/14 17:20:28,27.41,-2.42,21,164.59,-147.44,4
2025/4/14 17:20:31,27.33,-2.4,20,164.62,-147.42,7
2025/4/14 17:20:34,27.43,-2.33,20,164.67,-147.24,3
2025/4/14 17:20:37,27.38,-2.45,21,164.58,-147.49,6
2025/4/14 17:20:40,27.19,-2.82,22,165.74,-147.98,3
2025/4/14 17:20:43,27.43,-2.53,22,164.64,-147.52,6
2025/4/14 17:20:46,27.35,-2.41,19,164.68,-147.45,5
2025/4/14 17:20:49,27.36,-2.5,21,164.61,-147.44,5
2025/4/14 17:20:52,27.28,-2.46,22,164.65,-147.51,6
2025/4/14 17:20:55,25.02,40.15,21,164.63,-147.51,5
